id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22207975,10 min prospect park  restaurant  s activities,162278789,jean,Brooklyn,Flatbush,40.65224,-73.95724,Private room,65,2,23,2019-05-13,3,1,0
22207978,sundrenched luxury loft with private roof deck,803468,david,Brooklyn,Williamsburg,40.70929,-73.9477,Entire home/apt,109,3,6,2018-08-19,0,1,0
22208060,large sunny room in the heart of williamsburg,3791823,nicole,Brooklyn,Williamsburg,40.70902,-73.96059,Private room,70,4,1,2018-12-31,0,1,0
22208315,patio perfection,55324782,kaitlin,Manhattan,Upper West Side,40.78309,-73.97831,Private room,75,1,1,2018-01-01,0,1,0
22208373,stunning executive apt grand central,61391963,corporate housing,Manhattan,Murray Hill,40.74751,-73.97593,Entire home/apt,125,30,0,,0,91,153
22209216,private spacious bedroom 10min from manhattan,79373189,laureta,Queens,Long Island City,40.75901,-73.93404,Private room,40,1,32,2019-06-23,1,2,123
22209583,spacious sanctuary  private bath in hip bedstuy,162291393,olya,Brooklyn,Bedford-Stuyvesant,40.6834,-73.94209,Private room,98,1,26,2018-11-25,1,1,73
22209681,great ues private apartment,162293435,richie,Manhattan,Upper East Side,40.77585,-73.95337,Entire home/apt,110,2,2,2018-04-30,0,1,0
22210721,east village getaway,29035593,rachel,Manhattan,East Village,40.72339,-73.98911,Entire home/apt,115,3,0,,0,1,0
22212969,large 3 bedroom luxury apartment in williamsburg,20855321,dain,Brooklyn,Williamsburg,40.70643,-73.93976,Entire home/apt,145,3,0,,0,1,0
22213107,spacious 1br in the heart of bedstuy,3182367,liz,Brooklyn,Bedford-Stuyvesant,40.68406,-73.93338,Entire home/apt,89,3,0,,0,1,0
22213389,cinema studio on duplex apt,4667705,o xavier,Brooklyn,Bushwick,40.69787,-73.92703,Private room,85,1,59,2019-07-05,3,1,333
22213508,quintessential east village apt,6707833,courtney,Manhattan,East Village,40.72711,-73.97727,Entire home/apt,300,5,1,2018-03-18,0,1,0
22213572,2 bedroom available in the heart of williamsburg,13795760,eliza love,Brooklyn,Williamsburg,40.7142,-73.96099,Private room,85,1,0,,0,2,0
22213600,sunny and cozy brooklyn apartment,4031946,farideh,Brooklyn,Bushwick,40.69697,-73.93207,Entire home/apt,100,2,4,2019-06-30,0,1,9
22213903,cozy 2brsofa in quiet part of popular les,93039729,sunny,Manhattan,Lower East Side,40.7193,-73.98405,Entire home/apt,225,1,0,,0,2,0
22214268,cozy 1brsofabed in quiet part of popular les,93039729,sunny,Manhattan,Lower East Side,40.71833,-73.98562,Private room,95,1,0,,0,2,0
22214383,unique 1 bed room in flatironnomadgramercy,130528939,colette,Manhattan,Midtown,40.74238,-73.98439,Entire home/apt,91,2,1,2018-01-02,0,1,0
22214395,spacious studio in queens,162276183,gary,Queens,Rego Park,40.71663,-73.85823,Entire home/apt,59,1,110,2019-06-24,5,1,147
22214408,balcony duplex and loft steps from the subway,292137,brandon,Brooklyn,Bushwick,40.69754,-73.9348,Private room,74,21,2,2018-09-30,0,1,0
22214478,furnished room in a 5 br apartment,104222590,saarthak,Manhattan,Harlem,40.83044,-73.94839,Private room,33,3,3,2018-01-01,0,1,0
22214583,wonderful & cozy rm in uptown apt next to 1 train,161644370,dee,Manhattan,Harlem,40.82245,-73.95404,Private room,42,14,2,2018-04-13,0,1,0
22214594,a birdcage on the upper west side,81503286,aissa,Manhattan,Upper West Side,40.79641,-73.97088,Entire home/apt,75,3,5,2018-02-18,0,1,0
22214859,huge corner 1br columbus circle luxury amenities,13773574,cecile,Manhattan,Midtown,40.76512,-73.98201,Entire home/apt,225,30,0,,0,12,344
22214974,brooklyn city abode,160495098,miller,Brooklyn,East Flatbush,40.63338,-73.94753,Private room,39,2,7,2018-12-06,0,5,0
22215122,stunning views  corner apt  columbus circle,13773574,cecile,Manhattan,Midtown,40.76575,-73.98168,Entire home/apt,225,30,0,,0,12,343
22215258,river views  private balcony gympoolrooftop,13773574,cecile,Manhattan,Midtown,40.7652,-73.98174,Entire home/apt,225,30,1,2018-08-19,0,12,343
22216259,,159187644,wen,Brooklyn,Bergen Beach,40.61807,-73.90162,Private room,100,5,0,,0,1,89
22217757,3br duplex in bedstuy brownstone,3616251,michael,Brooklyn,Bedford-Stuyvesant,40.68376,-73.95109,Entire home/apt,66,3,41,2019-06-25,3,1,219
22218658,bedstuy is fly 18 guests,162352916,j c,Brooklyn,Bedford-Stuyvesant,40.69318,-73.95418,Private room,50,1,24,2019-04-25,1,1,354
22219529,modern 2person room near subway in bushwick,101970559,sergii,Brooklyn,Bushwick,40.69476,-73.90545,Shared room,32,30,3,2018-08-31,0,6,365
22221072,private cozy room in bushwick  fullsize bed,101970559,sergii,Brooklyn,Bushwick,40.69295,-73.90851,Private room,50,30,4,2018-06-23,0,6,325
22222996,private bedroom near columbia university,77824133,ebin,Manhattan,Harlem,40.81634,-73.95735,Private room,35,7,0,,0,1,0
22224072,beautiful & modern in the heart of east village,13097902,bruna,Manhattan,East Village,40.72652,-73.98966,Entire home/apt,250,2,29,2019-06-30,1,1,38
22224790,large bright full 1bd in the heart of bushwick,1695734,amira,Brooklyn,Bushwick,40.70108,-73.91409,Entire home/apt,95,3,4,2018-10-09,0,1,0
22224945,il tuo appartamento personale in new york city,62068432,rita,Manhattan,Harlem,40.81462,-73.95047,Entire home/apt,80,6,2,2019-03-31,0,1,31
22225158,columbus circle luxury   stunning river view,13773574,cecile,Manhattan,Midtown,40.76563,-73.98242,Entire home/apt,225,30,0,,0,12,340
22225555,sunny williamsburg style in prime location,9416996,keren & mikey,Brooklyn,Williamsburg,40.71672,-73.95819,Entire home/apt,220,2,95,2019-07-06,5,1,67
22226150,hells kitchen apartment,4670203,chris,Manhattan,Hell's Kitchen,40.76285,-73.98728,Private room,105,1,2,2017-12-28,0,1,89
22226156,manhattan 1bd in 2bd near esb un nyu wroof deck,14103679,hugh,Manhattan,Murray Hill,40.74623,-73.97404,Private room,199,2,75,2019-06-13,4,1,80
22226334,spacious private bedroom in brooklyn new york,4143813,yu,Brooklyn,Bushwick,40.70162,-73.91297,Private room,53,5,1,2018-01-02,0,1,0
22226558,homely queens home,162411010,victor,Queens,Ozone Park,40.68562,-73.83498,Entire home/apt,125,7,3,2019-06-15,0,1,69
22227015,upper west side luxury see fall in central park,4332666,andrew,Manhattan,Upper West Side,40.79492,-73.96816,Entire home/apt,400,3,10,2018-10-18,0,1,64
22227610,a suite like room with a private bathroom,132934081,sam,Brooklyn,Borough Park,40.64495,-73.99615,Private room,70,7,2,2019-01-06,0,1,0
22228935,private room in nice apt close to manhattan wifi,80561485,gabriela,Queens,Astoria,40.77418,-73.93545,Private room,50,1,62,2019-06-18,3,2,7
22229244,spacious cozy place in heart of nolita,16569491,julian,Manhattan,Nolita,40.72184,-73.99452,Private room,20,14,9,2018-06-26,0,1,0
22229473,duplex in williamsburg with terrace 4 bed 2 bath,162432541,emily & joseph,Brooklyn,Williamsburg,40.71053,-73.96261,Entire home/apt,300,2,14,2019-06-16,2,2,279
22229755,entire private lower unit of owner occupied duplex,1036697,patricia,Brooklyn,Bushwick,40.69436,-73.92261,Entire home/apt,89,3,21,2019-06-03,1,1,30
22229793,quiet cozy room in williamsburg,6111084,nebojsa,Brooklyn,Williamsburg,40.7063,-73.94439,Private room,59,2,42,2019-07-07,2,2,14
22230294,large bright open 1br oasis in gramercy park,1391186,adam,Manhattan,Flatiron District,40.73962,-73.98492,Entire home/apt,221,5,7,2019-03-29,0,1,1
22230375,318 58 st brooklyn ny 11220,160867897,mercedes,Brooklyn,Sunset Park,40.64351,-74.01848,Private room,100,2,1,2018-03-17,0,1,365
22230454,huge private room near park & train in manhattan,20134899,michael,Manhattan,Harlem,40.82816,-73.94957,Private room,69,2,47,2019-05-16,3,2,0
22230702,new ultramodern 1 bedroom apartment,129165729,cindy,Queens,Astoria,40.76234,-73.91991,Entire home/apt,150,1,75,2019-06-30,4,1,317
22231328,spacious brooklyn loft in clinton hill,4642506,devin,Brooklyn,Bedford-Stuyvesant,40.69216,-73.96011,Private room,275,2,17,2019-06-25,0,1,72
22231453,heart of williamsburg apartment cozy&private,128793815,atthaphon,Brooklyn,Williamsburg,40.71917,-73.96079,Private room,55,2,68,2019-07-03,3,4,279
22231557,cozy apartment 5 mins to manhattan,128793815,atthaphon,Brooklyn,Williamsburg,40.72092,-73.96122,Private room,65,2,31,2019-07-01,1,4,282
22231558,spacious 3br3ba in the east village,7002074,ryder,Manhattan,East Village,40.72625,-73.97822,Entire home/apt,250,2,2,2017-12-30,0,1,0
22231784,sunny with river views  private balcony,13773574,cecile,Manhattan,Midtown,40.76639,-73.98163,Entire home/apt,225,30,0,,0,12,343
22231811,stylish & spacious 1bd in central harlem,17430718,natasha,Manhattan,Harlem,40.81537,-73.94067,Entire home/apt,135,3,21,2019-06-10,1,2,75
22232269,cozy one bedroom apartment perfect for couples,145993199,bradley,Brooklyn,Flatbush,40.63436,-73.96126,Entire home/apt,90,2,13,2019-04-07,0,1,5
22232328,"lux 2beduws gem 
5 min walk to central park",57470846,melissa,Manhattan,Upper West Side,40.78472,-73.97575,Entire home/apt,175,3,0,,0,1,0
22232425,1 bedroom with a lot of sunshine,162459728,chikako,Manhattan,Harlem,40.80639,-73.94834,Entire home/apt,82,2,0,,0,1,0
22232444,oversized 1br in doorman building by central park,33610939,ishaan,Manhattan,Morningside Heights,40.80486,-73.9656,Private room,200,2,0,,0,1,0
22232463,cosy apartment in the heart of manhattan,7286095,lior,Manhattan,Chelsea,40.7443,-73.99732,Entire home/apt,135,1,0,,0,1,0
22232470,cozy 1br  sofa in quiet part of popular les,17787106,darwin,Manhattan,Lower East Side,40.71757,-73.98394,Private room,75,1,2,2018-01-02,0,1,0
22233024,newly renovated 1br in sohonolita,23261539,james,Manhattan,Nolita,40.72344,-73.99592,Entire home/apt,225,7,1,2018-06-28,0,1,0
22233039,room in central harlem for the holidays,12821514,axelle,Manhattan,Harlem,40.80961,-73.94588,Private room,34,2,4,2019-06-26,0,1,0
22235441,safe overnight crash pad near jfk lga and nyc,72838963,deborah,Queens,Jamaica,40.68411,-73.79688,Shared room,19,1,26,2019-06-10,1,2,138
22237320,modern room in coliving15min walk to williamsburg,159811367,sergii,Brooklyn,Bedford-Stuyvesant,40.69676,-73.93959,Shared room,35,30,4,2018-08-16,0,10,327
22237930,cozy bushwick room with lots of natural light,30548145,gareth,Brooklyn,Bushwick,40.69385,-73.9096,Private room,40,14,0,,0,1,0
22238046,bronx 167th grand concourse,162457374,daniel,Bronx,Concourse Village,40.83314,-73.91708,Private room,38,2,0,,0,1,0
22241250,newly renovated 1br in the heart of ny,4148879,carlos,Manhattan,Flatiron District,40.74212,-73.99042,Entire home/apt,249,4,3,2019-05-22,0,1,0
22241573,private room b in prime location,162427870,anna,Manhattan,Chelsea,40.74729,-73.98957,Private room,115,1,162,2019-06-23,8,3,312
22241666,stylish williamsburg waterfront apartment,31629237,melissa,Brooklyn,Williamsburg,40.71783,-73.96141,Entire home/apt,150,3,0,,0,1,0
22241696,private room c in prime location,162427870,anna,Manhattan,Midtown,40.74535,-73.99023,Private room,105,1,140,2019-06-23,7,3,321
22242334,whole apartment near prospect park,41423658,diane,Brooklyn,Prospect-Lefferts Gardens,40.65896,-73.96104,Entire home/apt,69,2,37,2019-06-11,2,1,3
22243957,huge cozy artist haven in heart of hamilton hts,5026324,sean,Manhattan,Harlem,40.83029,-73.94962,Private room,79,2,1,2018-01-02,0,1,0
22244184,luxury private bed bath & desk in williamsburg,45858744,augustine,Brooklyn,Williamsburg,40.70755,-73.95314,Private room,100,2,3,2018-10-14,0,1,0
22244254,full floor of a beautiful bedstuy duplex,7306239,gabriel,Brooklyn,Bedford-Stuyvesant,40.68885,-73.94349,Private room,80,1,4,2018-05-16,0,1,0
22244917,full room in astoria max 2 8 min from manhattan,3186412,vanessa,Queens,Astoria,40.75936,-73.91266,Private room,85,11,0,,0,1,0
22245314,sunny park slope studio,29001464,grey,Brooklyn,Park Slope,40.67245,-73.97341,Entire home/apt,92,60,1,2018-10-17,0,1,0
22245492,ft greene studio,106899231,heather,Brooklyn,Fort Greene,40.69387,-73.97316,Entire home/apt,100,4,53,2019-07-02,3,2,88
22245972,bed in shared room in crown heights,162554140,tzvi,Brooklyn,Prospect-Lefferts Gardens,40.66208,-73.9443,Shared room,22,14,0,,0,1,0
22246294,huge 2 bedroom on mercer st soho,162556385,enrique,Manhattan,SoHo,40.72224,-73.99991,Entire home/apt,720,3,0,,0,1,0
22246770,nice and sunny room in williamsburg,3266249,maria,Brooklyn,Williamsburg,40.71032,-73.95687,Private room,65,2,0,,0,1,0
22246864,rare find modern room near subway & jfk,161349813,yola,Queens,Woodhaven,40.69003,-73.8678,Private room,35,3,14,2019-01-14,0,2,0
22247316,brooklyn style loft,43600815,rafael,Brooklyn,Williamsburg,40.70481,-73.93766,Private room,50,4,0,,0,2,0
22247787,amazing bedroom in williamsburg,43816141,ben,Brooklyn,Williamsburg,40.7087,-73.94519,Private room,70,3,3,2018-07-23,0,1,0
22247895,private room near the myrtle wyckoff lm train,23817448,desirée,Queens,Ridgewood,40.7029,-73.91174,Private room,38,2,0,,0,1,0
22247923,cozy east village home away from home,68112758,alexandra,Manhattan,East Village,40.72188,-73.97957,Entire home/apt,237,4,7,2018-10-25,0,1,0
22249013,cozy bushwick loft apartment,17672907,imani,Brooklyn,Bushwick,40.69178,-73.91243,Private room,30,3,7,2018-03-12,0,1,0
22249186,midmod 1 bedroom washington heights nyc,75224562,michael,Manhattan,Washington Heights,40.84855,-73.93704,Entire home/apt,250,2,1,2017-12-21,0,1,0
22249256,new listing  north williamsburg 1000 sqft 1br,14815035,amy,Brooklyn,Williamsburg,40.71938,-73.95476,Entire home/apt,170,3,0,,0,1,0
22249641,ues gorgeous apartment  2 blocks from the met,22902111,séhzad,Manhattan,Upper East Side,40.77774,-73.95711,Entire home/apt,400,5,0,,0,1,0
22249905,cozy one bed in the middle of manhattan,33470925,stella,Manhattan,Hell's Kitchen,40.75827,-73.99544,Entire home/apt,210,4,2,2017-12-31,0,1,0
22250050,beautiful cozy room close to manhattan,85216513,andrey,Queens,Sunnyside,40.73679,-73.92561,Private room,50,2,2,2018-05-14,0,1,179
22250239,very big room with private bathroombrooklyn,158191277,camila,Brooklyn,Crown Heights,40.6763,-73.94107,Private room,75,6,3,2018-08-31,0,3,0
22250271,cute comfy & cozy room in brooklyn,57034140,alicia,Brooklyn,Bedford-Stuyvesant,40.69338,-73.93125,Private room,65,4,3,2018-03-24,0,1,0
22250309,brownstone apartment near manhattan,62048197,adetoro,Brooklyn,Bedford-Stuyvesant,40.68373,-73.93056,Entire home/apt,85,2,2,2018-05-05,0,1,0
22250584,brooklyn chateau,53693534,guy,Brooklyn,Crown Heights,40.6756,-73.91465,Entire home/apt,100,5,0,,0,1,0
22251000,charming 1 bedroom in west village,4683415,benny,Manhattan,West Village,40.73612,-74.00828,Entire home/apt,290,3,5,2019-01-01,0,1,0
22251120,huge one bed room apartment in manhattan,70068899,cristian,Manhattan,East Harlem,40.80039,-73.9361,Entire home/apt,165,3,1,2018-01-01,0,1,0
22251486,cozy and quaint 1 bedroom in soho,17110907,ben,Manhattan,SoHo,40.72594,-74.00136,Private room,180,4,1,2018-03-28,0,1,0
22251732,bedstuy 20mins to manhattanwilliamsburgqueens,162598902,finnían,Brooklyn,Bedford-Stuyvesant,40.6861,-73.95161,Private room,40,4,2,2018-01-01,0,1,0
22251884,authentic and open tribeca loft,16897284,hugh,Manhattan,Tribeca,40.71813,-74.00538,Entire home/apt,325,1,35,2019-06-25,1,1,141
22251910,williamsburg penthouse with 3 private terraces,83091890,andrei,Brooklyn,Williamsburg,40.71815,-73.94189,Entire home/apt,190,2,46,2019-07-01,2,1,239
22252595,perfect stay to see all of manhattan sites,26984764,lawrence,Queens,Long Island City,40.74397,-73.95667,Private room,90,2,1,2018-01-02,0,1,0
22252628,cozy convenient manhattan apartment in the les,26022466,calvin,Manhattan,Lower East Side,40.71495,-73.98589,Private room,70,1,8,2018-01-09,0,1,0
22255089,huge 1 bedroom in gramercy,124006965,shawn,Manhattan,Kips Bay,40.73836,-73.98035,Entire home/apt,167,3,3,2018-04-01,0,1,0
22256926,beautiful room in brooklyn,15640230,susana,Brooklyn,Crown Heights,40.66452,-73.9337,Private room,33,30,1,2018-09-02,0,4,354
22258159,shared room in one minute walk to the m train,134293540,valentin,Queens,Ridgewood,40.70117,-73.90666,Shared room,33,30,1,2017-12-22,0,4,7
22258326,gorgeous spacious renovated 1bed in hellskitchen,42304005,dina,Manhattan,Theater District,40.75957,-73.98798,Entire home/apt,151,2,18,2019-05-13,0,1,72
22258432,awesome designed shared room in beautiful coliving,146345538,sergii,Brooklyn,Bushwick,40.69329,-73.91328,Shared room,15,30,3,2018-07-14,0,5,344
22258450,gorgeous queen luxury bedroom near j subway,5680111,timothy,Brooklyn,Bushwick,40.68608,-73.91534,Private room,72,5,23,2019-05-26,1,7,112
22258880,midtown apt perfect for a new years stay,121713773,salma,Manhattan,Midtown,40.74788,-73.98376,Private room,150,2,2,2018-01-02,0,1,0
22259132,elegant 2 bedroom cobble hill apartment,162456824,marie,Brooklyn,Cobble Hill,40.68675,-73.9995,Entire home/apt,145,1,67,2019-06-20,3,2,146
22259472,bright spacious apartment in prime brooklyn,49019705,pamela,Brooklyn,Bushwick,40.70383,-73.92663,Entire home/apt,200,1,0,,0,1,0
22259480,bedstuy brooklyn private bedroom,78895626,kamerin,Brooklyn,Bedford-Stuyvesant,40.68444,-73.91874,Private room,35,4,0,,0,1,0
22260331,holiday sublet in beautiful bed stuy,26898137,andrew,Brooklyn,Bedford-Stuyvesant,40.68029,-73.94482,Private room,48,7,1,2017-12-14,0,1,0
22260546,huge room in prime bushwick,150837630,dan,Brooklyn,Bushwick,40.69967,-73.9299,Private room,50,3,16,2019-05-19,0,1,0
22260561,quarto bronx ny,136455880,alvina da silva,Bronx,Fordham,40.86674,-73.89284,Private room,30,2,2,2018-02-26,0,2,90
22260983,renovated 2 bedroom apt near central park west,9293730,inna,Manhattan,Upper West Side,40.79638,-73.96332,Entire home/apt,125,30,1,2018-08-04,0,16,284
22261208,spacious and sunny 2bdr apt in queens w balcony,405986,sylvain,Queens,Rego Park,40.73269,-73.8584,Entire home/apt,81,4,6,2018-09-23,0,1,6
22262408,cozy east village studio,108774275,megan,Manhattan,East Village,40.72712,-73.98233,Entire home/apt,115,2,14,2019-06-09,1,1,3
22262419,awesome views  columbus circle  poolgymbalcony,13773574,cecile,Manhattan,Midtown,40.76518,-73.98287,Entire home/apt,225,30,0,,0,12,343
22262595,fidi beautiful & spacious private room & bathroom,48296060,luis,Manhattan,Financial District,40.71086,-74.00464,Private room,128,3,4,2018-10-31,0,1,0
22262982,cozy place next to times square,21577034,anda,Manhattan,Hell's Kitchen,40.7638,-73.9944,Private room,65,1,28,2019-05-20,1,2,107
22263236,master suite in prospect heights,65062170,henry,Brooklyn,Prospect Heights,40.6776,-73.96638,Private room,80,3,1,2017-12-27,0,1,0
22263267,cozy apartment in central park north,161514654,hafou,Manhattan,East Harlem,40.79598,-73.94838,Entire home/apt,135,2,56,2019-06-12,3,1,66
22263855,spectacular soho great room loft 6000sq feet,6145729,stephanie,Manhattan,SoHo,40.72605,-74.00572,Entire home/apt,3000,7,1,2019-06-30,1,1,325
22263904,luxury condo with king bed & 4k tv,46842591,panos,Manhattan,Financial District,40.70333,-74.00959,Entire home/apt,240,10,10,2018-12-02,0,2,216
22264539,loftstyle room in bushwick ljmz train line,104035649,brittnee,Brooklyn,Bushwick,40.70185,-73.93119,Private room,50,2,0,,0,1,0
22264586,williamsburg lofted bedroom,50909072,timothy,Brooklyn,Williamsburg,40.71291,-73.95959,Private room,100,3,3,2018-02-13,0,1,0
22265411,prime upper east 2brbest value,162280872,izi,Manhattan,Upper East Side,40.77383,-73.94903,Entire home/apt,150,60,5,2018-09-30,0,13,155
22265621,spacious private room by the east river,62792050,joanna,Manhattan,East Harlem,40.78714,-73.94114,Private room,65,2,6,2018-06-15,0,1,0
22265765,2brprime upper eastcentral park10 min,162280872,izi,Manhattan,Upper East Side,40.77466,-73.94748,Entire home/apt,150,30,5,2019-06-01,0,13,140
22265878,quiet newly renovated 2 bedroom great location,19119771,marco,Manhattan,Harlem,40.82025,-73.95206,Entire home/apt,180,3,5,2018-09-03,0,1,0
22266183,home away from home in upper manhattan,6866356,andrew,Manhattan,Washington Heights,40.85521,-73.93528,Private room,50,4,21,2019-06-10,1,1,34
22266234,huge 3 bedroom in manhattan,91167002,alyson,Manhattan,Hell's Kitchen,40.76405,-73.98877,Entire home/apt,329,7,1,2018-03-26,0,3,89
22266286,gemas place,44213272,miss g,Queens,Ditmars Steinway,40.77216,-73.91252,Private room,138,30,0,,0,5,234
22266538,huge bedroom with private entrance and yard access,36283215,bobby,Brooklyn,Williamsburg,40.71227,-73.93683,Private room,54,2,4,2018-03-18,0,1,0
22266609,bronx home with rooftop and laundry,29412145,samantha,Bronx,Port Morris,40.80726,-73.92999,Private room,50,2,4,2018-01-02,0,1,0
22266875,cozy one bedroom,158461160,sophia,Brooklyn,Bedford-Stuyvesant,40.67933,-73.94472,Entire home/apt,63,30,4,2019-05-23,0,6,281
22267036,bright beautiful modern large and secure,138607228,edward,Brooklyn,Bushwick,40.69367,-73.90756,Entire home/apt,150,2,41,2019-04-14,2,3,0
22267217,city living with a home town feel,105061915,darlene,Manhattan,East Harlem,40.80279,-73.9445,Private room,43,1,13,2019-07-02,0,2,6
22267382,modern and cozy large studio in brooklyn,1910170,katarina,Brooklyn,Fort Greene,40.68855,-73.97883,Entire home/apt,145,5,6,2019-01-01,0,1,0
22267590,spacious 1 bdr in brooklyn heights near all trains,4915579,elisabeth,Brooklyn,Brooklyn Heights,40.69491,-73.99355,Entire home/apt,160,3,0,,0,1,0
22267769,cosy room in a cool williamsburg apt,72593389,jeremy,Brooklyn,Williamsburg,40.71353,-73.96216,Private room,60,2,1,2018-01-03,0,1,0
22267906,located 15 minutes away from time square,24875845,devito,Manhattan,Harlem,40.82592,-73.93911,Private room,85,2,15,2019-07-02,0,1,75
22268101,cute & quiet 1 bedroom in greenwich village,4243073,sophia,Manhattan,Greenwich Village,40.72847,-74.00068,Entire home/apt,149,14,8,2019-03-23,0,1,38
22268166,manhattan room w3 beds near metro & central park,154834587,joo,Manhattan,East Harlem,40.79428,-73.94433,Private room,69,1,145,2019-06-22,7,1,4
22268506,cozy stay,42427554,donny,Brooklyn,Bushwick,40.69728,-73.91387,Private room,40,5,0,,0,1,0
22268514,4 bedroom  2 bathroom location location location,13532838,nik,Manhattan,Chinatown,40.71703,-73.9923,Entire home/apt,400,3,0,,0,1,0
22270195,lic private 1 bdrm 10 mins away manhattan nyc,162745077,dorothy,Queens,Long Island City,40.75447,-73.92887,Private room,150,2,17,2019-06-22,0,2,72
22273359,amazing apartment 2 bedroom 1 bathroom,79680629,martin,Manhattan,Hell's Kitchen,40.7625,-73.99778,Entire home/apt,350,2,3,2018-03-19,0,1,0
22274388,large bedroomliving roombathroom and backyard,77751221,mathew,Brooklyn,Crown Heights,40.67423,-73.92913,Private room,90,3,16,2019-06-17,0,1,0
22274854,heart of east village  next to tompkins sq park,162781363,berk,Manhattan,East Village,40.72486,-73.98241,Entire home/apt,140,30,4,2018-09-15,0,1,190
22274932,bushwick street art,6924461,dorota,Queens,Ridgewood,40.71261,-73.91429,Private room,80,2,39,2019-06-30,2,1,68
22275245,spacious room in historical south street seaport,162784512,biggi,Manhattan,Financial District,40.70875,-74.00183,Private room,129,30,32,2018-11-08,1,1,0
22275716,cozy studio  with patio next to central park,23939793,tamar,Manhattan,Upper West Side,40.77428,-73.97893,Entire home/apt,60,3,11,2018-11-24,0,1,0
22275821,alojamiento sin nombre,49662398,kathleen,Brooklyn,Bushwick,40.69546,-73.92741,Entire home/apt,110,4,5,2018-08-13,0,1,0
22276159,affordable private room in a home in nyc,12258594,rosa,Staten Island,St. George,40.64497,-74.08456,Private room,75,2,10,2019-07-01,0,2,207
22276602,loft in brooklyn,128560208,catiana,Brooklyn,Williamsburg,40.70429,-73.936,Private room,150,5,3,2018-10-09,0,1,179
22277233,sunny & dreamy bedstuy room,105018962,karly,Brooklyn,Bedford-Stuyvesant,40.68379,-73.92932,Private room,45,3,1,2018-01-01,0,2,0
22277333,spacious 1 br apartment in authentic brooklyn,25769776,katie,Brooklyn,Prospect-Lefferts Gardens,40.65616,-73.95676,Entire home/apt,64,2,4,2018-01-14,0,1,0
22277436,entire apt bright 1 br apt in astoria queens ny,138200407,liza,Queens,Astoria,40.76743,-73.92336,Entire home/apt,71,98,0,,0,1,0
22277909,cozy upper west side one bedroom,132464629,bethany,Manhattan,Upper West Side,40.78178,-73.97928,Entire home/apt,135,12,1,2018-01-05,0,1,0
22278389,private room w balcony in williamsburg rooftop,18616281,lee,Brooklyn,Williamsburg,40.71453,-73.96038,Private room,100,1,10,2018-09-23,0,1,0
22278680,cozy room in roosevelt island,68945394,cr,Manhattan,Roosevelt Island,40.76176,-73.94999,Shared room,30,4,1,2018-01-10,0,1,0
22278896,affordable piedaterre near south brooklyn ferry,31069102,cj,Brooklyn,Red Hook,40.67989,-74.00818,Entire home/apt,110,5,28,2019-04-09,1,1,0
22278941,book it vintage,116236385,ri,Manhattan,Upper East Side,40.78068,-73.94963,Private room,200,2,43,2019-06-15,2,1,8
22279040,private room rm2 5 mins from columbia,21410914,eugene,Manhattan,Morningside Heights,40.81245,-73.95813,Private room,200,3,30,2019-06-10,1,6,1
22279575,comfort convenience elegance near prospect park,96379938,alexander,Brooklyn,East Flatbush,40.65381,-73.94819,Private room,30,2,48,2019-01-03,2,2,0
22279816,the perfect january sublet,41930087,storm,Manhattan,Washington Heights,40.84826,-73.94131,Private room,65,1,6,2018-01-23,0,1,0
22280002,stuyvesant heights loft like apartment,67373899,will,Brooklyn,Bedford-Stuyvesant,40.68206,-73.94417,Entire home/apt,100,1,25,2019-06-24,1,1,108
22280395,chinatown superhost quarters,4189538,kevin,Manhattan,Two Bridges,40.71107,-73.99605,Entire home/apt,109,3,27,2019-01-01,1,1,0
22280432,private room in fort greene,2838365,jonnie,Brooklyn,Fort Greene,40.68528,-73.96947,Private room,71,1,0,,0,1,0
22280482,huge private bedroom in artists home in bushwick,43756609,karina,Brooklyn,Bushwick,40.68847,-73.913,Private room,70,1,3,2018-01-01,0,2,0
22280822,nice room where soho little italy chinatown meet,7475578,matt,Manhattan,Little Italy,40.71909,-73.99731,Private room,70,5,3,2018-07-15,0,2,42
22281684,modern uptown stay,32153139,michelle,Manhattan,Harlem,40.81318,-73.94508,Private room,85,3,0,,0,2,0
22281732,private room rm4 5 mins from columbia,21410914,eugene,Manhattan,Morningside Heights,40.8112,-73.95967,Private room,100,3,42,2019-06-16,2,6,0
22281854,2 queen beds in private bedroom safe neighborhood,80601038,shelley,Queens,Forest Hills,40.72761,-73.84109,Private room,83,1,25,2019-06-15,1,2,361
22281888,the fountain house,162836752,omowumi,Brooklyn,East New York,40.67077,-73.87564,Entire home/apt,169,2,23,2019-06-17,1,1,196
22281921,room close to mall,34954588,andres,Queens,Elmhurst,40.74059,-73.86866,Private room,50,2,2,2017-12-30,0,1,365
22282419,the real new york experience,80824522,nat,Brooklyn,Bushwick,40.70208,-73.93259,Private room,55,1,19,2019-06-16,1,2,74
22282513,private room on greene,112901574,nate,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93262,Private room,65,2,23,2019-06-21,1,4,319
22282585,new private studioapartment,107296819,alexandra,Manhattan,East Harlem,40.79576,-73.93735,Entire home/apt,110,1,69,2019-06-16,3,3,9
